Time,Effective Wavelength,flux
6060.423699999999,7980.0,4.311707402679188e-16
6060.423699999999,12200.0,9.039958352551703e-17
6060.423699999999,16300.0,4.573954835560995e-16
6060.423699999999,21900.0,1.1616155246861155e-15
6061.423699999999,2120.0,1.6634848986368033e-15
6061.423699999999,2310.0,1.3413850632191664e-15
6061.423699999999,2910.0,7.374028797159742e-16
6061.423699999999,3663.0,3.294524267720161e-16
6061.423699999999,4361.0,1.672757889007693e-15
6061.423699999999,5448.0,1.1232783949148011e-15
6061.423699999999,6407.0,4.11643464876418e-16
6061.423699999999,7980.0,4.2793478819577567e-16
6061.423699999999,12200.0,9.185214741676912e-17
6061.423699999999,16300.0,4.526858213845877e-16
6061.423699999999,21900.0,1.1543369815625965e-15
6062.423699999999,2120.0,1.6670424401584641e-15
6062.423699999999,2310.0,1.345124364092712e-15
6062.423699999999,2910.0,7.418893293279878e-16
6062.423699999999,3663.0,2.6862720059441936e-16
6062.423699999999,4361.0,1.7549462938444069e-15
6062.423699999999,5448.0,1.1206218985124208e-15
6062.423699999999,6407.0,3.9259026265308136e-16
6062.423699999999,7980.0,4.2612576371418863e-16
6062.423699999999,12200.0,9.319911658753805e-17
6062.423699999999,16300.0,4.480494369582276e-16
6062.423699999999,21900.0,1.1471222713037437e-15
6063.423699999999,2120.0,1.6707954407590764e-15
6063.423699999999,2310.0,1.3490626491981302e-15
6063.423699999999,2910.0,7.466912374824358e-16
6063.423699999999,3663.0,3.242086634580263e-16
6063.423699999999,4361.0,1.6743881920884648e-15
6063.423699999999,5448.0,1.09833177632496e-15
6063.423699999999,6407.0,4.0065332134611694e-16
6063.423699999999,7980.0,4.202028293397948e-16
6063.423699999999,12200.0,9.445043442092023e-17
6063.423699999999,16300.0,4.4348502983082246e-16
6063.423699999999,21900.0,1.1399708582090407e-15
6064.423699999999,2120.0,1.6747376033129532e-15
6064.423699999999,2310.0,1.353193574258983e-15
6064.423699999999,2910.0,7.518034927908563e-16
6064.423699999999,3663.0,3.6788844217300974e-16
6064.423699999999,4361.0,1.6272170707929758e-15
6064.423699999999,5448.0,1.0803038606472128e-15
6064.423699999999,6407.0,4.0443507739249115e-16
6064.423699999999,7980.0,4.1525367131694986e-16
6064.423699999999,12200.0,9.561443974472008e-17
6064.423699999999,16300.0,4.389913220040821e-16
6064.423699999999,21900.0,1.1328822103411938e-15
6065.423699999999,2120.0,1.6788623093502524e-15
6065.423699999999,2310.0,1.3575103524768301e-15
6065.423699999999,2910.0,7.572184833410006e-16
6065.423699999999,3663.0,4.028220556660266e-16
6065.423699999999,4361.0,1.6009000080177541e-15
6065.423699999999,5448.0,1.0651376936968048e-15
6065.423699999999,6407.0,4.0571368329067584e-16
6065.423699999999,7980.0,4.1100273056916356e-16
6065.423699999999,12200.0,9.669822222824514e-17
6065.423699999999,16300.0,4.345670575915338e-16
6065.423699999999,21900.0,1.1258557995212988e-15
6066.423699999999,2120.0,1.6831626258642e-15
6066.423699999999,2310.0,1.36200576059626e-15
6066.423699999999,2910.0,7.629260543591641e-16
6066.423699999999,3663.0,4.334517444963071e-16
6066.423699999999,4361.0,1.5881760010120376e-15
6066.423699999999,5448.0,1.0519720647261777e-15
6066.423699999999,6407.0,4.0588977227675706e-16
6066.423699999999,7980.0,4.0729044309430905e-16
6066.423699999999,12200.0,9.770788168647578e-17
6066.423699999999,16300.0,4.302110024906178e-16
6066.423699999999,21900.0,1.1188911013276369e-15
6067.423699999999,2120.0,1.6876313144300181e-15
6067.423699999999,2310.0,1.3666721489948253e-15
6067.423699999999,2910.0,7.689135400159741e-16
6067.423699999999,3663.0,4.612997573789207e-16
6067.423699999999,4361.0,1.5880547913843943e-15
6067.423699999999,5448.0,1.0406994076313075e-15
6067.423699999999,6407.0,4.0572738486164796e-16
6067.423699999999,7980.0,4.041233452558215e-16
6067.423699999999,12200.0,9.864872133466235e-17
6067.423699999999,16300.0,4.259219440564429e-16
6067.423699999999,21900.0,1.1119875950926077e-15
6068.423699999999,2120.0,1.6922608426453122e-15
6068.423699999999,2310.0,1.3715014557928179e-15
6068.423699999999,2910.0,7.751658660791197e-16
6068.423699999999,3663.0,4.870808666376249e-16
6068.423699999999,4361.0,1.6038193784674214e-15
6068.423699999999,5448.0,1.0317493723704524e-15
6068.423699999999,6407.0,4.063655500380097e-16
6068.423699999999,7980.0,4.0161032386099763e-16
6068.423699999999,12200.0,9.952539452048902e-17
6068.423699999999,16300.0,4.2169869078313897e-16
6068.423699999999,21900.0,1.1051447638986648e-15
6069.423699999999,2120.0,1.6970433978248676e-15
6069.423699999999,2310.0,1.3764852249294976e-15
6069.423699999999,2910.0,7.816657164573811e-16
6069.423699999999,3663.0,5.111867025258776e-16
6069.423699999999,4361.0,1.6578525813074952e-15
6069.423699999999,5448.0,1.0281213934186086e-15
6069.423699999999,6407.0,4.137436088647546e-16
6069.423699999999,7980.0,4.000295816808008e-16
6069.423699999999,12200.0,1.0034201797657068e-16
6069.423699999999,16300.0,4.1754007198731053e-16
6069.423699999999,21900.0,1.0983620945750952e-15
6070.423699999999,2120.0,1.7019709028964045e-15
6070.423699999999,2310.0,1.38161462806336e-15
6070.423699999999,2910.0,7.883937538633698e-16
6070.423699999999,3663.0,5.338529465378097e-16
6070.423699999999,4361.0,1.613304421202948e-15
6070.423699999999,5448.0,1.0098814600553053e-15
6070.423699999999,6407.0,3.859018479476107e-16
6070.423699999999,7980.0,4.0015812666227776e-16
6070.423699999999,12200.0,1.0110226051579501e-16
6070.423699999999,16300.0,4.134449374978853e-16
6070.423699999999,21900.0,1.091639077689011e-15
6071.423699999999,2120.0,1.7070350343869503e-15
6071.423699999999,2310.0,1.3868804901104305e-15
6071.423699999999,2910.0,7.953288829128812e-16
6071.423699999999,3663.0,5.552309653805707e-16
6071.423699999999,4361.0,1.6023565835413196e-15
6071.423699999999,5448.0,9.941825777302563e-16
6071.423699999999,6407.0,3.5258336659854536e-16
6071.423699999999,7980.0,4.0644782630026383e-16
6071.423699999999,12200.0,1.0180941340865204e-16
6071.423699999999,16300.0,4.094121573503313e-16
6071.423699999999,21900.0,1.0849752075455508e-15
6072.423699999999,2120.0,1.7122272423670443e-15
6072.423699999999,2310.0,1.3922733181247716e-15
6072.423699999999,2910.0,8.024485431608438e-16
6072.423699999999,3663.0,5.7542303434417e-16
6072.423699999999,4361.0,1.5205236407725976e-15
6072.423699999999,5448.0,9.79255787912275e-16
6072.423699999999,6407.0,3.527960043176147e-16
6072.423699999999,7980.0,3.897283767391753e-16
6072.423699999999,12200.0,1.0246644688591437e-16
6072.423699999999,16300.0,4.054406214845976e-16
6072.423699999999,21900.0,1.0783699821770853e-15
6073.423699999999,2120.0,1.7175387722076134e-15
6073.423699999999,2310.0,1.3977833332299119e-15
6073.423699999999,2910.0,8.097290195330398e-16
6073.423699999999,3663.0,5.945013929151275e-16
6073.423699999999,4361.0,1.4558268736473726e-15
6073.423699999999,5448.0,9.665953698001244e-16
6073.423699999999,6407.0,3.518718197930728e-16
6073.423699999999,7980.0,3.748022095337515e-16
6073.423699999999,12200.0,1.0307605598877135e-16
6073.423699999999,16300.0,4.0152923944662687e-16
6073.423699999999,21900.0,1.0718229033394969e-15
6074.423699999999,2120.0,1.72296068793023e-15
6074.423699999999,2310.0,1.4034005052178268e-15
6074.423699999999,2910.0,8.171457584836672e-16
6074.423699999999,3663.0,6.125192883162937e-16
6074.423699999999,4361.0,1.4077988160187834e-15
6074.423699999999,5448.0,9.562183150962222e-16
6074.423699999999,6407.0,3.4785433375030507e-16
6074.423699999999,7980.0,3.622453347818359e-16
6074.423699999999,12200.0,1.0364069813626966e-16
6074.423699999999,16300.0,3.976769400957112e-16
6074.423699999999,21900.0,1.065333476504103e-15
6075.423699999999,2120.0,1.7284838970109699e-15
6075.423699999999,2310.0,1.409114589396745e-15
6075.423699999999,2910.0,8.246736795285157e-16
6075.423699999999,3663.0,6.295177040845648e-16
6075.423699999999,4361.0,1.3697463733195919e-15
6075.423699999999,5448.0,9.484051163762083e-16
6075.423699999999,6407.0,3.4197562294475163e-16
6075.423699999999,7980.0,3.5036722889265324e-16
6075.423699999999,12200.0,1.0416262418108091e-16
6075.423699999999,16300.0,3.938826713137214e-16
6075.423699999999,21900.0,1.0589012108486158e-15
6076.423699999999,2120.0,1.7340991763615726e-15
6076.423699999999,2310.0,1.414915165277461e-15
6076.423699999999,2910.0,8.322874735807209e-16
6076.423699999999,3663.0,6.455296094442882e-16
6076.423699999999,4361.0,1.339474573292771e-15
6076.423699999999,5448.0,9.445584223515028e-16
6076.423699999999,6407.0,3.3402555377418183e-16
6076.423699999999,7980.0,3.379423387111582e-16
6076.423699999999,12200.0,1.0464390429235347e-16
6076.423699999999,16300.0,3.901453997209979e-16
6076.423699999999,21900.0,1.0525256192532137e-15
6077.423699999999,2120.0,1.7397971992845695e-15
6077.423699999999,2310.0,1.4207916766251162e-15
6077.423699999999,2910.0,8.399618813570615e-16
6077.423699999999,3663.0,6.605827111845699e-16
6077.423699999999,4361.0,1.3193443752210872e-15
6077.423699999999,5448.0,9.55037573734752e-16
6077.423699999999,6407.0,3.1975379806519687e-16
6077.423699999999,7980.0,3.1982199597615327e-16
6077.423699999999,12200.0,1.0508644968811806e-16
6077.423699999999,16300.0,3.8646411039191603e-16
6077.423699999999,21900.0,1.0462062182872007e-15
6078.423699999999,2120.0,1.7455685631767188e-15
6078.423699999999,2310.0,1.4267334724218663e-15
6078.423699999999,2910.0,8.47671947065262e-16
6078.423699999999,3663.0,6.747012672267742e-16
6078.423699999999,4361.0,1.2850815018580912e-15
6078.423699999999,5448.0,9.174432715810961e-16
6078.423699999999,6407.0,3.2681702329984397e-16
6078.423699999999,7980.0,3.2630081372948513e-16
6078.423699999999,12200.0,1.0549203101113576e-16
6078.423699999999,16300.0,3.828378065791188e-16
6078.423699999999,21900.0,1.039942528201392e-15
6079.423699999999,2120.0,1.7514038176956372e-15
6079.423699999999,2310.0,1.4327298482807362e-15
6079.423699999999,2910.0,8.553932442841569e-16
6079.423699999999,3663.0,6.879072982801583e-16
6079.423699999999,4361.0,1.2582133317344817e-15
6079.423699999999,5448.0,8.907512509251415e-16
6079.423699999999,6407.0,3.293876392576525e-16
6079.423699999999,7980.0,3.2855868249208975e-16
6079.423699999999,12200.0,1.0586229396628174e-16
6079.423699999999,16300.0,3.7926550943672917e-16
6079.423699999999,21900.0,1.0337340729235854e-15
6080.423699999999,2120.0,1.7572934932026593e-15
6080.423699999999,2310.0,1.4387700878799581e-15
6080.423699999999,2910.0,8.631020725077373e-16
6080.423699999999,3663.0,7.002214096190393e-16
